2016-09-03,9,31.86,58.36,1012.06
2016-09-03,10,31.94,56.44,1012.19
2016-09-03,11,29.12,45.21,1011.83
2016-09-03,12,28.98,51.03,1011.66
2016-09-03,13,29.05,54.12,1011.50
2016-09-03,14,29.04,57.88,1010.80
2016-09-03,15,30.09,62.04,1011.00
2016-09-03,16,30.48,63.29,1010.96
2016-09-03,17,30.59,64.99,1010.90
2016-09-03,18,30.67,65.08,1010.81
2016-09-03,19,30.69,66.26,1011.05
2016-09-03,20,30.75,67.38,1011.41
2016-09-03,21,30.76,65.65,1011.59
2016-09-03,22,30.67,67.86,1011.65
2016-09-03,23,30.84,67.67,1011.46
2016-09-04,0,31.29,67.46,1011.60
2016-09-04,1,31.37,66.97,1011.58
2016-09-04,2,31.31,66.65,1011.66
2016-09-04,3,31.15,65.71,1011.39
2016-09-04,4,30.97,65.33,1011.54
2016-09-04,5,30.84,63.64,1011.70
2016-09-04,6,30.74,64.39,1011.92
2016-09-04,7,30.70,64.93,1012.20
2016-09-04,8,30.80,65.06,1012.09
2016-09-04,9,30.92,64.15,1012.09
2016-09-04,10,31.00,66.32,1012.66
2016-09-04,11,31.17,65.33,1012.33
2016-09-04,12,31.33,65.03,1012.20
2016-09-04,13,31.37,65.51,1011.86
2016-09-04,14,31.06,56.24,1011.47
2016-09-04,15,29.55,41.90,1011.17
2016-09-04,16,28.55,46.00,1011.34
2016-09-04,17,28.49,51.18,1011.64
2016-09-04,18,28.55,51.92,1011.53
2016-09-04,19,28.65,57.53,1011.96
2016-09-04,20,28.83,56.64,1012.48
2016-09-04,21,28.88,53.68,1012.88
2016-09-04,22,28.78,57.73,1012.75
2016-09-04,23,28.94,62.97,1012.34
2016-09-05,0,29.82,67.88,1012.15
2016-09-05,1,30.12,66.85,1011.89
2016-09-05,2,30.35,65.99,1011.74
2016-09-05,3,30.65,68.76,1011.65
2016-09-05,4,30.84,66.86,1011.48
2016-09-05,5,30.81,65.61,1011.39
2016-09-05,6,30.75,65.27,1011.68
2016-09-05,7,30.73,64.95,1011.97
2016-09-05,8,30.77,65.04,1012.19
2016-09-05,9,30.68,67.51,1012.93
2016-09-05,10,30.58,68.03,1012.69
2016-09-05,11,30.62,67.52,1012.14
2016-09-05,12,30.64,65.93,1012.36
2016-09-05,13,30.59,65.45,1011.84
2016-09-05,14,30.69,65.54,1011.42
2016-09-05,15,30.75,65.20,1011.20
2016-09-05,16,30.80,65.09,1010.96
2016-09-05,17,30.81,65.32,1010.70
2016-09-05,18,30.85,65.34,1010.84
2016-09-05,19,30.73,64.52,1010.64
2016-09-05,20,29.35,55.03,1011.13
2016-09-05,21,28.94,56.16,1011.37
2016-09-05,22,28.65,59.13,1011.55
2016-09-05,23,28.46,63.55,1011.59
2016-09-06,0,29.39,73.87,1011.25
2016-09-06,1,29.58,73.56,1010.99
2016-09-06,2,29.74,73.42,1010.89
2016-09-06,3,29.81,72.96,1010.63
2016-09-06,4,29.98,73.88,1010.51
2016-09-06,5,30.11,72.43,1010.92
2016-09-06,6,30.10,71.68,1011.00
2016-09-06,7,30.11,71.44,1011.45
2016-09-06,8,30.46,70.72,1011.35
2016-09-06,9,30.85,69.78,1010.86
2016-09-06,10,31.22,68.69,1010.55
2016-09-06,11,31.56,67.66,1010.36
2016-09-06,12,31.66,67.07,1009.44
2016-09-06,13,31.76,66.57,1008.30
2016-09-06,14,31.86,66.00,1007.51
2016-09-06,15,31.91,65.66,1007.54
2016-09-06,16,31.98,65.57,1007.30
2016-09-06,17,32.04,65.44,1006.79
2016-09-06,18,32.04,65.12,1006.89
2016-09-06,19,31.79,58.99,1007.26
2016-09-06,20,30.02,45.53,1007.28
2016-09-06,21,29.07,48.33,1007.49
2016-09-06,22,28.85,50.77,1007.14
2016-09-06,23,28.61,51.26,1007.02
2016-09-07,0,29.86,62.89,1006.59
2016-09-07,1,30.38,65.17,1006.43
2016-09-07,2,30.60,63.88,1006.37
2016-09-07,3,30.68,63.40,1006.45
2016-09-07,4,30.68,63.39,1006.67
2016-09-07,5,30.69,63.39,1006.31
2016-09-07,6,30.69,63.37,1006.46
2016-09-07,7,30.65,63.36,1006.63
2016-09-07,8,30.69,63.75,1006.33
2016-09-07,9,30.65,67.42,1006.53
2016-09-07,10,30.72,67.12,1006.26
2016-09-07,11,30.97,65.75,1005.71
2016-09-07,12,31.17,64.97,1005.07
2016-09-07,13,31.34,64.63,1004.97
2016-09-07,14,31.50,64.01,1003.98
2016-09-07,15,31.62,63.65,1003.38
2016-09-07,16,31.71,63.33,1003.36
2016-09-07,17,31.77,63.14,1003.26
2016-09-07,18,31.87,63.02,1003.13
2016-09-07,19,31.86,63.15,1003.41
2016-09-07,20,31.60,55.75,1003.53
2016-09-07,21,29.32,47.50,1003.97
2016-09-07,22,28.81,50.27,1003.57
2016-09-07,23,28.63,51.14,1003.27
2016-09-08,0,29.55,69.25,1002.84
2016-09-08,1,30.13,72.87,1001.61
2016-09-08,2,30.41,73.25,1001.41
2016-09-08,3,30.61,73.09,1001.43
2016-09-08,4,30.79,72.33,1001.20
2016-09-08,5,30.80,70.88,1001.01
2016-09-08,6,30.72,69.41,1001.65
2016-09-08,7,30.64,69.23,1001.98
2016-09-08,8,30.57,68.57,1002.93
2016-09-08,9,30.39,71.26,1003.50
2016-09-08,10,30.33,70.66,1004.17
2016-09-08,11,30.57,68.33,1003.69
2016-09-08,12,30.64,67.55,1003.33
2016-09-08,13,30.72,66.55,1003.28
2016-09-08,14,30.74,66.03,1003.55
2016-09-08,15,30.76,65.45,1003.98
2016-09-08,16,30.74,64.90,1004.30
2016-09-08,17,30.74,64.36,1004.89
2016-09-08,18,30.66,64.10,1005.30
2016-09-08,19,30.60,62.65,1005.99
2016-09-08,20,29.69,61.91,1007.03
2016-09-08,21,30.29,61.98,1007.51
2016-09-08,22,30.60,60.96,1007.45
2016-09-08,23,30.69,60.17,1007.63
2016-09-09,0,30.58,61.13,1007.79
2016-09-09,1,30.60,61.92,1007.98
2016-09-09,2,30.61,62.41,1008.24
2016-09-09,3,30.52,61.54,1008.32
2016-09-09,4,30.33,61.20,1008.40
2016-09-09,5,30.19,60.90,1008.99
2016-09-09,6,30.01,60.72,1009.09
2016-09-09,7,29.89,60.73,1009.59
2016-09-09,8,30.25,59.24,1009.94
2016-09-09,9,30.70,59.64,1010.27
2016-09-09,10,31.10,58.25,1010.12
2016-09-09,11,31.33,57.31,1009.83
2016-09-09,12,31.29,56.86,1009.54
2016-09-09,13,31.33,56.76,1009.04
2016-09-09,14,31.34,56.58,1008.87
2016-09-09,15,31.36,56.35,1008.40
2016-09-09,16,31.35,56.51,1008.58
2016-09-09,17,31.32,57.26,1008.76
2016-09-09,18,31.28,56.94,1009.39
2016-09-09,19,31.22,57.05,1010.21
2016-09-09,20,29.73,46.29,1011.11
2016-09-09,21,28.97,51.10,1011.39
2016-09-09,22,28.61,53.98,1011.66
2016-09-09,23,28.95,59.51,1011.73
2016-09-10,0,29.42,68.87,1011.93
2016-09-10,1,29.55,70.43,1012.28
2016-09-10,2,29.60,69.62,1012.61
2016-09-10,3,29.55,66.98,1012.55
2016-09-10,4,29.46,66.04,1012.64
2016-09-10,5,29.35,65.98,1012.93
2016-09-10,6,29.24,65.22,1013.27
2016-09-10,7,29.19,65.16,1013.51
2016-09-10,8,29.73,62.10,1013.67
2016-09-10,9,30.46,61.64,1014.07
2016-09-10,10,31.27,60.68,1013.98
2016-09-10,11,31.45,59.82,1013.17
2016-09-10,12,31.51,59.17,1012.48
2016-09-10,13,29.42,43.85,1011.83
2016-09-10,14,28.27,40.16,1011.67
2016-09-10,23,29.09,61.42,1013.59
2016-09-11,0,29.80,61.76,1013.61
2016-09-11,1,29.86,60.12,1013.62
2016-09-11,2,30.06,61.96,1013.72
2016-09-11,3,30.25,60.98,1013.74
2016-09-11,4,30.22,59.72,1014.04
2016-09-11,5,30.15,59.19,1014.45
2016-09-11,6,30.03,58.92,1014.39
2016-09-11,7,29.98,58.98,1014.96
2016-09-11,8,30.11,58.64,1015.05
2016-09-11,9,30.81,57.84,1015.56
2016-09-11,10,30.85,59.82,1015.58
2016-09-11,11,30.57,48.48,1015.05
2016-09-11,12,28.81,39.68,1014.55
2016-09-11,13,28.46,43.53,1014.07
2016-09-11,17,28.48,57.07,1013.58
2016-09-11,18,28.59,56.97,1014.13
2016-09-11,19,28.55,57.89,1014.43
2016-09-11,20,28.45,57.34,1015.34
2016-09-11,21,28.53,56.66,1015.33
2016-09-11,22,28.65,65.54,1015.87
2016-09-11,23,29.36,66.31,1016.17
2016-09-12,0,29.69,66.88,1016.07
2016-09-12,1,29.79,64.13,1016.05
2016-09-12,2,29.83,62.69,1016.04
2016-09-12,3,29.97,63.75,1015.92
2016-09-12,4,30.04,62.37,1015.73
2016-09-12,5,30.00,61.86,1015.81
2016-09-12,6,29.95,61.83,1015.94
2016-09-12,7,29.98,62.44,1016.38
2016-09-12,8,29.94,62.74,1016.38
2016-09-12,9,29.98,64.52,1016.42
2016-09-12,10,30.06,64.00,1016.36
2016-09-12,11,30.17,63.88,1015.68
2016-09-12,12,30.24,63.61,1015.19
2016-09-12,13,30.27,63.67,1014.15
2016-09-12,14,30.33,64.18,1013.57
2016-09-12,15,30.39,63.88,1013.29
2016-09-12,16,30.45,64.08,1012.68
2016-09-12,17,30.43,64.52,1012.96
2016-09-12,18,30.38,64.42,1012.94
2016-09-12,19,30.37,64.28,1012.92
2016-09-12,20,30.45,69.34,1013.24
2016-09-12,21,30.63,68.79,1013.63
2016-09-12,22,30.71,68.16,1013.59
2016-09-12,23,30.76,68.86,1013.82
2016-09-13,0,31.10,68.15,1013.63
2016-09-13,1,31.19,68.65,1013.42
2016-09-13,2,31.09,67.50,1013.39
2016-09-13,3,31.00,67.84,1013.63
2016-09-13,4,30.99,66.14,1014.36
2016-09-13,5,30.81,64.68,1014.69
2016-09-13,6,30.58,63.93,1015.04
2016-09-13,7,30.28,62.88,1015.65
2016-09-13,8,30.03,62.86,1015.60
2016-09-13,9,29.82,65.54,1016.63
2016-09-13,10,29.67,65.74,1016.62
2016-09-13,11,29.65,64.86,1016.52
2016-09-13,12,29.71,63.85,1015.99
2016-09-13,13,29.83,63.75,1015.65
2016-09-13,14,30.01,63.25,1015.62
2016-09-13,15,30.15,63.02,1015.67
2016-09-13,16,30.21,62.99,1015.59
2016-09-13,17,30.19,63.11,1015.88
2016-09-13,18,30.12,63.59,1015.85
2016-09-13,19,30.10,63.80,1016.28
2016-09-13,20,29.92,66.24,1016.98
2016-09-13,21,29.66,74.49,1017.55
2016-09-13,22,29.86,74.07,1017.89
2016-09-13,23,29.82,70.17,1017.50
2016-09-14,0,29.96,70.34,1017.57
2016-09-14,1,30.15,71.80,1017.57
2016-09-14,2,30.11,70.58,1017.27
2016-09-14,3,30.02,69.80,1017.22
2016-09-14,4,29.94,69.80,1017.54
2016-09-14,5,29.84,68.68,1017.70
2016-09-14,6,29.76,68.13,1017.48
2016-09-14,7,29.70,67.69,1017.78
2016-09-14,8,29.65,67.33,1017.93
2016-09-14,9,29.64,66.98,1018.31
2016-09-14,10,29.64,66.34,1018.23
2016-09-14,11,29.61,66.84,1017.91
2016-09-14,12,29.61,66.49,1017.36
2016-09-14,13,29.67,66.50,1016.86
2016-09-14,14,29.73,65.91,1016.39
2016-09-14,15,29.82,65.59,1016.10
2016-09-14,16,29.82,65.14,1015.86
2016-09-14,17,29.80,64.92,1015.91
2016-09-14,18,29.81,64.64,1016.35
2016-09-14,19,29.77,64.27,1016.58
2016-09-14,20,29.85,66.59,1017.28
2016-09-14,21,30.18,66.53,1017.12
2016-09-14,22,30.41,65.99,1016.85
2016-09-14,23,30.40,66.56,1017.02
2016-09-15,0,30.33,66.95,1016.99
2016-09-15,1,30.44,67.87,1016.82
2016-09-15,2,30.42,66.58,1016.68
2016-09-15,3,30.31,65.78,1016.32
2016-09-15,4,30.24,65.28,1016.16
2016-09-15,5,30.11,65.04,1016.30
2016-09-15,6,30.02,64.94,1016.64
2016-09-15,7,29.92,64.84,1016.79
2016-09-15,8,29.87,64.65,1016.88
2016-09-15,9,29.99,64.68,1017.10
2016-09-15,10,30.04,64.42,1016.89
2016-09-15,11,30.19,63.94,1016.51
2016-09-15,12,30.22,63.92,1016.24
2016-09-15,13,30.24,63.96,1015.87
2016-09-15,14,30.26,63.83,1015.54
2016-09-15,15,30.31,63.70,1015.14
2016-09-15,16,30.28,64.12,1015.07
2016-09-15,17,30.32,63.97,1015.12
2016-09-15,18,30.32,63.95,1015.58
2016-09-15,19,30.17,69.89,1015.91
2016-09-15,20,29.88,75.14,1016.46
2016-09-15,21,29.66,76.16,1016.71
2016-09-15,22,30.23,74.18,1016.90
2016-09-15,23,30.13,73.38,1016.67
2016-09-16,0,30.16,72.87,1016.30
2016-09-16,1,30.31,73.25,1016.00
2016-09-16,2,30.25,72.11,1016.14
2016-09-16,3,30.16,71.22,1015.82
2016-09-16,4,30.06,70.49,1015.96
2016-09-16,5,29.94,70.19,1015.98
2016-09-16,6,29.83,69.50,1016.59
2016-09-16,7,29.71,69.14,1016.54
2016-09-16,8,29.68,69.20,1016.68
2016-09-16,9,29.70,67.16,1016.75
2016-09-16,10,30.15,66.81,1016.38
2016-09-16,11,30.12,66.73,1016.58
2016-09-16,12,30.24,65.95,1015.93
2016-09-16,13,30.25,66.33,1015.31
2016-09-16,14,30.40,66.21,1014.90
2016-09-16,15,30.49,65.90,1014.66
2016-09-16,16,30.60,65.82,1014.73
2016-09-16,17,30.68,65.67,1014.92
2016-09-16,18,30.68,65.54,1014.90
2016-09-16,19,30.63,65.25,1015.47
2016-09-16,20,30.64,65.24,1016.05
2016-09-16,21,30.45,67.66,1016.15
2016-09-16,22,30.64,68.85,1015.75
2016-09-16,23,30.65,67.71,1015.81
2016-09-17,0,30.76,68.50,1015.51
2016-09-17,1,30.74,67.70,1015.48
2016-09-17,2,30.66,67.43,1014.73
2016-09-17,3,30.56,67.36,1014.49
2016-09-17,4,30.48,66.76,1014.50
2016-09-17,5,30.41,66.45,1014.28
2016-09-17,6,30.31,66.62,1014.23
2016-09-17,7,30.22,66.80,1014.51
2016-09-17,8,30.27,66.96,1014.41
2016-09-17,9,30.64,67.71,1014.78
2016-09-17,10,31.18,65.66,1014.35
2016-09-17,11,31.41,65.00,1013.53
2016-09-17,12,31.43,64.74,1013.19
2016-09-17,13,31.44,64.28,1012.38
2016-09-17,14,31.48,64.53,1011.84
2016-09-17,15,31.50,64.59,1011.24
2016-09-17,16,31.40,64.56,1011.49
2016-09-17,17,31.32,64.70,1011.46
2016-09-17,18,31.21,64.88,1011.49
2016-09-17,19,31.11,64.90,1011.43
2016-09-17,20,31.01,65.03,1011.59
2016-09-17,21,30.90,65.08,1011.77
2016-09-17,22,30.75,66.68,1011.42
2016-09-17,23,30.80,68.36,1010.47
2016-09-18,0,30.92,69.63,1010.37
2016-09-18,1,30.89,68.30,1009.92
2016-09-18,2,30.80,67.43,1009.51
2016-09-18,3,30.71,66.71,1009.01
2016-09-18,4,30.60,66.49,1009.58
2016-09-18,5,30.46,66.36,1009.47
2016-09-18,6,30.39,66.26,1009.06
2016-09-18,7,30.32,66.40,1009.84
2016-09-18,8,30.27,66.51,1009.57
2016-09-18,9,30.17,66.61,1009.97
2016-09-18,10,30.15,67.19,1009.77
2016-09-18,11,29.99,70.33,1009.37
2016-09-18,12,29.65,76.42,1008.89
2016-09-18,13,29.75,79.52,1008.10
2016-09-18,14,29.20,55.51,1007.81
2016-09-18,15,28.72,56.88,1007.15
2016-09-18,16,28.56,55.16,1007.72
2016-09-18,17,28.55,55.53,1007.96
2016-09-18,18,28.47,57.18,1007.70
2016-09-18,19,28.39,58.16,1007.80
2016-09-18,20,28.59,62.71,1008.22
2016-09-18,21,28.74,64.34,1008.44
2016-09-18,22,28.59,61.36,1008.59
2016-09-18,23,29.01,68.93,1009.05
2016-09-19,0,29.38,70.69,1008.67
2016-09-19,1,29.58,70.82,1008.27
2016-09-19,2,29.65,70.14,1008.19
2016-09-19,3,29.78,70.33,1008.00
2016-09-19,4,29.84,68.87,1007.99
2016-09-19,5,29.82,68.32,1008.32
2016-09-19,6,29.75,68.07,1008.34
2016-09-19,7,29.67,67.75,1008.34
2016-09-19,8,29.67,67.55,1008.57
2016-09-19,9,29.23,66.73,1008.71
2016-09-19,10,28.84,69.11,1008.79
2016-09-19,11,29.15,67.12,1008.36
2016-09-19,12,28.90,72.52,1008.18
2016-09-19,13,28.93,74.80,1007.76
2016-09-19,14,28.69,72.45,1007.76
2016-09-19,15,28.41,71.21,1007.97
2016-09-19,16,28.20,70.17,1008.15
2016-09-19,17,27.33,68.78,1009.01
2016-09-19,18,27.47,67.61,1009.19
2016-09-19,19,27.91,67.00,1009.71
2016-09-19,20,28.45,66.89,1009.97
2016-09-19,21,28.45,65.01,1010.36
2016-09-19,22,28.38,63.73,1010.33
2016-09-19,23,28.33,63.77,1009.28
2016-09-20,0,28.34,65.77,1008.94
2016-09-20,1,28.37,65.93,1008.16
2016-09-20,2,28.31,65.76,1008.31
2016-09-20,3,28.23,65.47,1007.22
2016-09-20,4,28.15,65.50,1006.77
2016-09-20,5,28.05,65.33,1006.89
2016-09-20,6,27.94,65.32,1005.97
2016-09-20,7,27.83,65.36,1006.34
2016-09-20,8,27.72,65.35,1005.59
2016-09-20,9,27.51,65.80,1005.05
2016-09-20,10,27.34,65.76,1003.86
2016-09-20,11,27.21,65.72,1002.25
2016-09-20,12,27.08,65.60,1002.42
2016-09-20,13,26.93,65.58,1001.83
2016-09-20,14,26.89,65.70,1003.43
2016-09-20,15,26.94,65.73,1005.46
2016-09-20,16,27.02,65.45,1007.03
2016-09-20,17,27.06,64.77,1008.56
2016-09-20,18,26.99,64.50,1010.12
2016-09-20,19,26.93,64.06,1011.63
2016-09-20,20,26.83,66.08,1012.80
2016-09-20,21,27.07,66.17,1013.50
2016-09-20,22,27.15,65.09,1013.68
2016-09-20,23,27.25,66.77,1014.17
2016-09-21,0,27.36,66.32,1014.81
2016-09-21,1,27.27,65.27,1014.92
2016-09-21,2,27.22,66.98,1015.25
2016-09-21,3,27.12,65.47,1015.51
2016-09-21,4,27.03,65.41,1016.06
2016-09-21,5,27.10,66.73,1016.44
2016-09-21,6,27.01,65.09,1016.94
2016-09-21,7,26.92,64.60,1017.58
2016-09-21,8,26.87,63.99,1018.11
2016-09-21,9,26.90,63.95,1018.52
2016-09-21,10,26.90,63.98,1018.77
2016-09-21,11,26.90,63.92,1018.77
2016-09-21,12,26.98,63.91,1018.46
2016-09-21,13,27.10,63.48,1018.00
2016-09-21,14,27.15,63.81,1017.84
2016-09-21,15,27.21,63.83,1017.58
2016-09-21,16,27.27,63.88,1017.76
2016-09-21,17,27.29,64.13,1018.03
2016-09-21,18,27.35,63.99,1018.00
2016-09-21,19,27.36,63.85,1018.07
2016-09-21,20,27.33,70.84,1018.34
2016-09-21,21,27.12,72.41,1018.63
2016-09-21,22,27.21,74.55,1018.76
2016-09-21,23,27.35,74.44,1018.72
2016-09-22,0,27.62,75.86,1018.53
2016-09-22,1,27.63,74.38,1018.17
2016-09-22,2,27.52,73.35,1018.10
2016-09-22,3,27.46,72.47,1017.66
2016-09-22,4,27.37,71.72,1017.25
2016-09-22,5,27.29,71.31,1017.63
2016-09-22,6,27.20,71.07,1017.14
2016-09-22,7,27.16,70.73,1017.23
2016-09-22,8,27.11,70.66,1017.12
2016-09-22,9,27.09,70.91,1017.38
2016-09-22,10,27.07,71.31,1016.79
2016-09-22,11,27.19,71.20,1016.94
2016-09-22,12,27.27,71.49,1016.28
2016-09-22,13,27.40,71.62,1016.19
2016-09-22,14,27.62,72.23,1015.60
2016-09-22,15,27.77,71.68,1015.46
2016-09-22,16,28.03,71.01,1015.58
2016-09-22,17,28.17,70.44,1015.67
2016-09-22,18,28.24,70.93,1015.89
2016-09-22,19,28.29,70.63,1016.23
2016-09-22,20,28.35,69.76,1016.78
2016-09-22,21,28.54,69.16,1016.34
2016-09-22,22,28.52,68.90,1016.23
2016-09-22,23,28.55,69.14,1016.31
2016-09-23,0,28.43,70.95,1016.13
2016-09-23,1,28.55,68.63,1015.92
2016-09-23,2,28.53,69.12,1016.01
2016-09-23,3,28.44,67.82,1016.05
2016-09-23,4,28.49,68.07,1015.94
2016-09-23,5,28.38,67.21,1015.79
2016-09-23,6,28.24,66.91,1016.20
2016-09-23,7,28.12,66.63,1016.82
2016-09-23,8,27.99,66.41,1016.97
2016-09-23,9,27.92,67.37,1017.35
2016-09-23,10,27.21,72.73,1017.11
2016-09-23,11,26.84,78.23,1016.45
2016-09-23,12,26.76,79.12,1016.84
2016-09-23,13,26.68,78.82,1016.66
2016-09-23,14,26.73,76.28,1015.98
2016-09-23,15,26.59,79.27,1015.81
2016-09-23,16,27.06,74.11,1015.87
2016-09-23,17,27.25,73.81,1016.09
2016-09-23,18,27.13,75.56,1015.75
2016-09-23,19,27.44,73.61,1016.21
2016-09-23,20,27.52,72.66,1016.89
2016-09-23,21,27.59,72.07,1017.55
2016-09-23,22,27.66,71.60,1017.46
2016-09-23,23,27.66,70.76,1017.49
2016-09-24,0,27.89,70.25,1017.25
2016-09-24,1,27.97,70.92,1016.83
2016-09-24,2,27.84,68.75,1016.68
2016-09-24,3,27.69,68.07,1016.30
2016-09-24,4,27.53,67.36,1016.78
2016-09-24,5,27.36,67.12,1016.57
2016-09-24,6,27.21,66.77,1017.13
2016-09-24,7,27.09,66.19,1017.88
2016-09-24,8,27.45,65.65,1017.38
2016-09-24,9,28.09,64.45,1017.54
2016-09-24,10,28.81,63.73,1018.33
2016-09-24,11,29.06,64.40,1017.35
2016-09-24,12,28.75,64.97,1017.25
2016-09-24,13,28.88,63.46,1016.18
2016-09-24,14,28.96,63.05,1015.49
2016-09-24,15,29.00,62.58,1015.32
2016-09-24,16,28.96,61.60,1015.39
2016-09-24,17,28.89,61.55,1015.50
2016-09-24,18,28.80,63.30,1015.86
2016-09-24,19,28.83,65.85,1016.30
2016-09-24,20,29.04,68.14,1016.92
2016-09-24,21,29.12,68.32,1017.00
2016-09-24,22,29.23,68.17,1016.89
2016-09-24,23,29.26,68.64,1017.11
2016-09-25,0,29.37,69.87,1016.80
2016-09-25,1,29.73,67.19,1016.77
